Id;Name;ParentId;Depth;Classification;Jurisdiction;ResolvedMinistry
435;Filmförderungsanstalt;;0;Film;Bund;Bundesministerium des Innern und für Heimat (BMI)
49006;Financial Intelligence Unit Germany (FIU);;0;Zoll;Bund;Bundesministerium der Finanzen (BMF)
50954;Finanzamt Bundeszentralamt für Steuern;;0;Finanzamt;Bund;Bundesministerium der Finanzen (BMF)
437;FIZ Karlsruhe;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
48923;Flugbetriebs- und Informationszentrale der Bundeswehr;;0;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
440;Flugmedizinisches Institut der Luftwaffe;;0;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
18149;Fonds zur Finanzierung der kerntechnischen Entsorgung;;0;Stiftung des öffentlichen Rechts;Bund;Bundesministerium der Finanzen (BMF)
441;Forschungsanstalt der Bundeswehr für Wasserschall und Geophysik;279.0;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
442;Forschungsinstitut für die Biologie landwirtschaftlicher Nutztiere;715.0;1;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
443;Forschungsverbund Berlin e.V.;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
712;Forschungszentrum Borstel - Leibniz-Zentrum für Medizin und Biowissenschaften;;0;Leibniz-Institut;Bund;Bundesministerium für Bildung und Forschung (BMBF)
444;Forschungszentrum Dresden-Rossendorf e.V.;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
445;Forschungszentrum Jülich;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
446;Forschungszentrum Karlsruhe GmbH;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
447;Fraunhofer-Einrichtung für Elektronische Nanosysteme;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
448;Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
449;Fraunhofer-Institut für Algorithmen und Wissenschaftliches Rechnen;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
450;Fraunhofer-Institut für Angewandte Festkörperphysik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
451;Fraunhofer-Institut für Angewandte Informationstechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
452;Fraunhofer-Institut für Angewandte Optik und Feinmechanik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
453;Fraunhofer-Institut für Angewandte Polymerforschung;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
14738;Fraunhofer-Institut für Angewandte und Integrierte Sicherheit;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
454;Fraunhofer-Institut für Arbeitswirtschaft und Organisation;;0;Forschung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
455;Fraunhofer-Institut für Bauphysik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
456;Fraunhofer-Institut für Betriebsfestigkeit und Systemzuverlässigkeit;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
457;Fraunhofer-Institut für Biomedizinische Technik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
458;Fraunhofer Institut für Chemische Technologie;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
459;Fraunhofer-Institut für Digitale Medientechnologie;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
461;Fraunhofer-Institut für Experimentelles Software Engineering;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
462;Fraunhofer-Institut für Fabrikbetrieb und -automatisierung;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
463;Fraunhofer-Institut für Fertigungstechnik und Angewandte Materialforschung;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
464;Fraunhofer-Institut für Graphische Datenverarbeitung - Institutsteil Rostock;;0;Forschung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
465;Fraunhofer-Institut für Grenzflächen- und Bioverfahrenstechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
466;Fraunhofer-Institut für Holzforschung, Wilhelm-Klauditz-Institut;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
468;Fraunhofer-Institut für Informationszentrum RAUM und BAU;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
469;Fraunhofer-Institut für Integrierte Schaltungen;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
470;Fraunhofer-Institut für Integrierte Systeme und Bauelementetechnologie;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
471;Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
472;Fraunhofer-Institut für Keramische Technologien und Systeme;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
473;Fraunhofer-Institut für Kommunikationstechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
474;Fraunhofer-Institut für Kurzzeitdynamik, Ernst-Mach-Institut;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
475;Fraunhofer-Institut für Lasertechnik Marketing und Kommunikation;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
476;Fraunhofer-Institut für Materialfluss und Logistik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
477;Fraunhofer-Institut für Mikroelektronische Schaltungen und Systeme;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
478;Fraunhofer-Institut für Mittel- und Osteuropa, Städtisches Kaufhaus;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
480;Fraunhofer-Institut für Nachrichtentechnik Heinrich-Hertz-Institut;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
481;Fraunhofer-Institut für Nanoelektronische Technologien;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
482;Fraunhofer-Institut für Naturwissenschaftlich-Technische Trendanalysen;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
483;Fraunhofer-Institut für Offene Kommunikationssysteme;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
484;Fraunhofer-Institut für Photonische Mikrosysteme;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
487;Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
488;Fraunhofer-Institut für Produktionstechnik und Automatisierung;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
489;Fraunhofer-Institut für Produktionstechnologie;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
490;Fraunhofer-Institut für Rechnerarchitektur und Softwaretechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
491;Fraunhofer-Institut für Schicht- und Oberflächentechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
492;Fraunhofer-Institut für Sichere Informationstechnologie;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
493;Fraunhofer-Institut für Silicatforschung;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
494;Fraunhofer-Institut für Siliziumtechnologie;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
495;Fraunhofer-Institut für Software- und Systemtechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
496;Fraunhofer Institut für Solare Energiesysteme;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
497;Fraunhofer-Institut für System-und Innovationsforschung;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
500;Fraunhofer-Institut für Toxikologie und Experimentelle Medizin;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
501;Fraunhofer-Institut für Umwelt-, Sicherheits- und Energietechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
502;Fraunhofer-Institut für Verfahrenstechnik und Verpackung;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
503;Fraunhofer-Institut für Verkehrs- und Infrastruktursysteme;;0;Forschung;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
504;Fraunhofer-Institut für Werkstoffmechanik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
505;Fraunhofer-Institut für Werkstoff- und Strahltechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
506;Fraunhofer-Institut für Werkzeugmaschinen und Umformtechnik;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
507;Fraunhofer-Institut für Zelltherapie und Immunologie;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
508;Fraunhofer-Institut für Zerstörungsfreie Prüfverfahren;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
509;Fraunhofer-Institut für Zuverlässigkeit und Mikrointegration;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
510;Friedrich-Ebert-Stiftung;;0;Politische Stiftung;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
511;Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit;90.0;1;Forschung;Bund;Bundesministerium für Ernährung und Landwirtschaft (BMEL)
428;Friedrich-Naumann-Stiftung für die Freiheit;;0;Politische Stiftung;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
16768;FSD Fahrzeugsystemdaten GmbH (Zentrale Stelle nach StVG);;0;TÜV;Bund;Bundesministerium des Innern und für Heimat (BMI)
429;Führungsakademie der Bundeswehr;861.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
430;Führungsunterstützungsschule der Bundeswehr;;0;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
51769;GASCADE Gastransport GmbH;;0;Unternehmen;Bund;Bundesministerium des Innern und für Heimat (BMI)
513;Gebirgs- und Winterkampfschule;;0;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
514;Gefechtssimulationzentrum Heer;;0;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
515;Gefechtsübungszentrum des Heeres;;0;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
6571;GEKA;;1;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
5279;gematik Gesellschaft für Telematikanwendungen der Gesundheitskarte mbH;;0;;Bund;Bundesministerium für Gesundheit (BMG)
5135;Gemeinsamer Bundesausschuss;;0;Sozialversicherung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
516;Gemeinsame Wissenschaftskonferenz;116.0;0;Konferenz;Bund;Bundeskanzleramt (BKAmt)
518;Generalarzt der Luftwaffe;752.0;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
519;Generalbundesanwalt beim Bundesgerichtshof;85.0;1;Generalstaatsanwaltschaft;Bund;Bundesministerium der Justiz (BMJ)
52190;Generaldirektion der Staatsbibliothek zu Berlin;;0;Bibliothek;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
50262;Generalkonsulat der Bundesrepublik Deutschland Boston;;0;;Bund;Auswärtiges Amt (AA)
51807;Generalkonsulat der Bundesrepublik Deutschland Istanbul;;0;;Bund;Auswärtiges Amt (AA)
50257;Generalkonsulat der Bundesrepublik Deutschland New York;;0;;Bund;Auswärtiges Amt (AA)
5130;Generalzolldirektion der Bundeszollverwaltung;84.0;0;Zoll;Bund;Bundesministerium der Finanzen (BMF)
520;"German Institute of Global and Area Studies, 
Leibniz Institut für Globale und Regionale Studien";;0;Leibniz-Institut;Bund;Bundesministerium für Bildung und Forschung (BMBF)
521;Germanisches Nationalmuseum;;0;Museum und Ausstellungen;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
51725;German LNG Terminal GmbH;;0;Unternehmen;Bund;Bundesministerium des Innern und für Heimat (BMI)
522;Germany Trade and Invest – Gesellschaft für Außenwirtschaft und Standortmarketing mbH;88.0;0;Wirtschaftsförderung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
50412;Geschäftsstelle der Bauministerkonferenz;;0;Bau;Bund;Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen (BMWSB)
524;Gesellschaft für  Anlagen und Reaktorsicherheit mbH;;0;Atomkraft;Bund;Bundesministerium des Innern und für Heimat (BMI)
525;Gesellschaft für Entwicklung, Beschaffung und Betrieb mbH;86.0;1;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
526;Gesellschaft für Schwerionenforschung mbH;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
527;Gesellschaft für Versicherungswissenschaft und -gestaltung e.V.;;0;Versicherung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
528;Gesellschaft für Wehr- und Sicherheitspolitik e. V.;;0;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
529;Gesellschaft für Weiterbildung und Medienkonzeption mbH;367.0;1;Aus- und Weiterbildung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
531;GESIS - Leibniz-Institut für Sozialwissenschaften;;0;Leibniz-Institut;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
532;gkv informatik;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
5133;GKV-Spitzenverband;;0;Krankenkasse;Bund;Bundesministerium für Gesundheit (BMG)
533;Goethe-Institut e.V.;;0;Internationale Beziehungen;Bund;Auswärtiges Amt (AA)
6601;Handelskrankenkasse (HKK);135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
534;Hanns-Seidel-Stiftung e.V.;;0;Politische Stiftung;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
14043;Hanse Jobcenter Rostock;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
536;Hauptzollamt Aachen;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
537;Hauptzollamt Augsburg;60.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
538;Hauptzollamt Berlin;58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
539;Hauptzollamt Bielefeld;58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
540;Hauptzollamt Braunschweig;58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
541;Hauptzollamt Bremen;59.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
542;Hauptzollamt Darmstadt;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
543;Hauptzollamt Dortmund;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
544;Hauptzollamt Dresden;58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
545;Hauptzollamt Duisburg;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
546;Hauptzollamt Düsseldorf;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
547;Hauptzollamt Erfurt;60.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
549;Hauptzollamt Frankfurt am Main - Flughafen;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
548;Hauptzollamt Frankfurt (Oder);58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
550;Hauptzollamt Gießen;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
553;Hauptzollamt Hamburg;59.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
551;Hauptzollamt Hamburg-Hafen;59.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
552;Hauptzollamt Hamburg-Jonas;59.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
554;Hauptzollamt Hannover;58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
555;Hauptzollamt Heilbronn;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
556;Hauptzollamt Itzehoe;59.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
557;Hauptzollamt Karlsruhe;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
558;Hauptzollamt Kiel;59.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
559;Hauptzollamt Koblenz;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
560;Hauptzollamt Köln;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
561;Hauptzollamt Krefeld;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
562;Hauptzollamt Landshut;60.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
563;Hauptzollamt Lörrach;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
564;Hauptzollamt Magdeburg;58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
565;Hauptzollamt München;60.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
566;Hauptzollamt Münster;62.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
567;Hauptzollamt Nürnberg;60.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
568;Hauptzollamt Oldenburg;59.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
569;Hauptzollamt Osnabrück;58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
570;Hauptzollamt Potsdam;58.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
571;Hauptzollamt Regensburg;60.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
572;Hauptzollamt Rosenheim;60.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
573;Hauptzollamt Saarbrücken;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
574;Hauptzollamt Schweinfurt;60.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
575;Hauptzollamt Singen;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
576;Hauptzollamt Stralsund;59.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
577;Hauptzollamt Stuttgart;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
578;Hauptzollamt Ulm;61.0;2;Hauptzollamt;Bund;Bundesministerium der Finanzen (BMF)
579;Havariekommando;94.0;1;Wasser und Schifffahrt;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
581;Heeresfliegerwaffenschule;;0;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
582;Heeresführungskommando;86.0;1;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
6600;Heimat Krankenkasse;135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
52237;Heimatschutzdivision der Bundeswehr;;0;;Bund;Bundesministerium der Verteidigung (BMVg)
583;Heinrich-Böll-Stiftung e.V.;;0;Politische Stiftung;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
584;Heinrich-Pette-Institut, Leibniz-Institut für Experimentelle Virologie;;0;Leibniz-Institut;Bund;Bundesministerium für Bildung und Forschung (BMBF)
6599;HEK - Hanseatische Krankenkasse;135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
585;Helmholtz-Gemeinschaft;;0;Helmholtz-Zentrum;Bund;Bundesministerium für Bildung und Forschung (BMBF)
586;Helmholtz-Zentrum Berlin für Materialien und Energie GmbH;;0;Helmholtz-Zentrum;Bund;Bundesministerium für Bildung und Forschung (BMBF)
587;Helmholtz-Zentrum für Infektionsforschung GmbH;585.0;1;Helmholtz-Zentrum;Bund;Bundesministerium für Bildung und Forschung (BMBF)
588;Helmholtz-Zentrum für Umweltforschung GmbH - UFZ;;0;Helmholtz-Zentrum;Bund;Bundesministerium für Bildung und Forschung (BMBF)
589;Helmholtz-Zentrum Geesthacht Zentrum für Material- und Küstenforschung GmbH;;0;Helmholtz-Zentrum;Bund;Bundesministerium für Bildung und Forschung (BMBF)
49922;Helmholtz-Zentrum hereon GmbH;;0;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
590;Helmholtz Zentrum München Deutsches Forschungszentrum für Gesundheit und Umwelt GmbH;585.0;1;Helmholtz-Zentrum;Bund;Bundesministerium für Bildung und Forschung (BMBF)
591;Helmholtz-Zentrum Potsdam Deutsches GeoForschungsZentrum;;0;Helmholtz-Zentrum;Bund;Bundesministerium für Bildung und Forschung (BMBF)
592;Herder Institut e. V.;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
50286;High-Tech Gründerfonds;;0;Förderbank;Bund;Bundesministerium des Innern und für Heimat (BMI)
14395;HIS Hochschul-Informations-System eG;;0;Hochschule;Bund;Bundesministerium des Innern und für Heimat (BMI)
7688;Hochschule der Bundesagentur für Arbeit;88.0;0;Hochschule für öffentliche Verwaltung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
16963;Hochschule der Deutschen Bundesbank;;0;Hochschule;Bund;Bundesministerium der Finanzen (BMF)
15653;Hochschule des Bundes für öffentliche Verwaltung;87.0;1;Hochschule;Bund;Bundesministerium des Innern und für Heimat (BMI)
593;ifo Institut für Wirtschaftsforschung;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
52096;IHK Foreign Skills Approval (IHK FOSA);;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
6603;IKK classic;135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
52003;IKK - Die Innovationskasse;;0;Krankenkasse;Bund;Bundesministerium für Gesundheit (BMG)
6604;IKK gesund plus;135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
594;Industrie Lehrwerkstatt Trier eG;;0;Lehrwerkstatt;Bund;Bundesministerium des Innern und für Heimat (BMI)
15644;Informationstechnikzentrum Bund;84.0;0;IT-Dienstleister;Bund;Bundesministerium der Finanzen (BMF)
595;Innovations for High Performance Microelectronics/  Institut für innovative Mikroelektronik;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
15646;INSTAND e.V.;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
596;Institute for Analytical Sciences;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
17069;Institut für Arbeitsmarkt und Berufsforschung;;0;Forschung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
597;Institut für Auslandsbeziehungen e.V.;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
599;Institut für deutsche Kultur und Geschichte Südosteuropas e.V.;;0;;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
600;Institut für Deutsche Sprache;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
601;Institut für Gemüse- und Zierpflanzenbau Großbeeren/Erfurt e.V.;715.0;1;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
602;Institut für Mikrobiologie der Bundeswehr;;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
50110;Institut für Mittelstandsforschung Bonn;;0;Stiftung des Privatrechts;Bund;Bundesministerium für Bildung und Forschung (BMBF)
603;Institut für Ostrecht München e.V.;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
52109;Institut für Qualitätssicherung und Transparenz im Gesundheitswesen;;0;Gesundheit;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
51837;Institut für Qualität und Wirtschaftlichkeit im Gesundheitswesen (IQWiG);;0;Gutachterausschuss;Bund;Bundesministerium für Gesundheit (BMG)
605;Institut für Radiobiologie der Bundeswehr;;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
606;Institut für Städtebau;;0;;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
607;Institut für Städtebau und Wohnungswesen;;0;;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
608;Institut für umweltmedizinische Forschung an der Heinrich-Heine-Universität Düsseldorf gGmbH;;0;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
610;Institut für Weltwirtschaft an der Universität Kiel;;0;;Bund;Bundesministerium für Wirtschaft und Klimaschutz (BMWK)
611;Institut für Wirtschaftsforschung;;0;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
612;Institut für Wissensmedien;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
613;Institut für Zeitgeschichte;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
615;International Tracing Service;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
51683;ITSG GmbH;;0;Gesundheit;Bund;Bundesministerium für Gesundheit (BMG)
14215;Jobcenter Agentur für Arbeit - Vogtlandkreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14085;Jobcenter Alb-Donau;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14086;Jobcenter Altenburger Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11941;Jobcenter Altötting;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4309;Jobcenter - Arbeit Hellweg Aktiv Soest;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4279;Jobcenter Arbeitplus Bielefeld;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14195;Jobcenter Arbeitsförderung Schwalm-Eder;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4298;Jobcenter Arbeit und Grundsicherung Leverkusen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11942;Jobcenter ARUSO Erding;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11943;Jobcenter Augsburg Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11944;Jobcenter Augsburg Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14091;Jobcenter Bad Doberan;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8833;Jobcenter Baden-Baden;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14092;Jobcenter Bad Kreuznach;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11945;Jobcenter Bad Tölz-Wolfratshausen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4132;Jobcenter Barnim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11946;Jobcenter Bayreuth Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11947;Jobcenter Bayreuth Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11948;Jobcenter Berchtesgadener Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14093;Jobcenter Berlin Charlottenburg-Wilmersdorf;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14094;Jobcenter Berlin Friedrichshain-Kreuzberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
